Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_2,600,120.0,[np.float64(1497.9978134110788)],"[999, 1999]",,,00:00:07,7.36117970000123,0.0024545447482498266
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_2,600,180.0,[np.float64(1497.9978134110788)],"[999, 1999]",,,00:00:07,7.36117970000123,0.0024545447482498266
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_2,600,240.0,[np.float64(1497.9978134110788)],"[999, 1999]",,,00:00:07,7.36117970000123,0.0024545447482498266
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_2,600,300.0,[np.float64(1497.9978134110788)],"[999, 1999]",,,00:00:07,7.36117970000123,0.0024545447482498266
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_RIO,600,60.0,[],[499],,,00:00:00,0.16423589999976684,0.00016423589999976684
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_RIO,600,120.0,[],[499],,,00:00:00,0.16423589999976684,0.00016423589999976684
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_RIO,600,180.0,[],[499],,,00:00:00,0.16423589999976684,0.00016423589999976684
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_RIO,600,240.0,[],[499],,,00:00:00,0.16423589999976684,0.00016423589999976684
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_RIO,600,300.0,[],[499],,,00:00:00,0.16423589999976684,0.00016423589999976684
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_5,800,80.0,[np.float64(1485.2189254210105)],"[999, 1999]",,,00:00:06,6.198348300000362,0.0020668050350117913
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_5,800,160.0,[np.float64(1485.2189254210105)],"[999, 1999]",,,00:00:06,6.198348300000362,0.0020668050350117913
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_5,800,240.0,[np.float64(1485.2189254210105)],"[999, 1999]",,,00:00:06,6.198348300000362,0.0020668050350117913
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_5,800,320.0,[np.float64(1485.2189254210105)],"[999, 1999]",,,00:00:06,6.198348300000362,0.0020668050350117913
Zheng DBSCAN,Ostovar,Nested_ROI_output_ROI_5,800,400.0,[np.float64(1485.2189254210105)],"[999, 1999]",,,00:00:06,6.198348300000362,0.0020668050350117913
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IRO,300,30.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.22017239999695448,0.00022017239999695448
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IRO,300,60.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.22017239999695448,0.00022017239999695448
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IRO,300,90.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.22017239999695448,0.00022017239999695448
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IRO,300,120.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.22017239999695448,0.00022017239999695448
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IRO,300,150.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.22017239999695448,0.00022017239999695448
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,300,30.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.327318600000581,0.0014429205068358056
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,300,60.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.327318600000581,0.0014429205068358056
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,300,90.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.327318600000581,0.0014429205068358056
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,300,120.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.327318600000581,0.0014429205068358056
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,300,150.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.327318600000581,0.0014429205068358056
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,400,40.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22517840000000433,0.00022517840000000434
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,400,80.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22517840000000433,0.00022517840000000434
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,400,120.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22517840000000433,0.00022517840000000434
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,400,160.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22517840000000433,0.00022517840000000434
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_ROI,400,200.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.22517840000000433,0.00022517840000000434
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_ROI,300,30.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.21827769999799784,0.00021827769999799784
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_ROI,300,60.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.21827769999799784,0.00021827769999799784
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_ROI,300,90.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.21827769999799784,0.00021827769999799784
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_ROI,300,120.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.21827769999799784,0.00021827769999799784
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_ROI,300,150.0,[np.float64(448.5)],[499],1.0,50.5,00:00:00,0.21827769999799784,0.00021827769999799784
Zheng DBSCAN,Ostovar,Nested_OIR_output_OIR_2,800,80.0,[np.float64(1485.803451581975)],"[999, 1999]",,,00:00:07,7.053486199998588,0.0023519460486824233
Zheng DBSCAN,Ostovar,Nested_OIR_output_OIR_2,800,160.0,[np.float64(1485.803451581975)],"[999, 1999]",,,00:00:07,7.053486199998588,0.0023519460486824233
Zheng DBSCAN,Ostovar,Nested_OIR_output_OIR_2,800,240.0,[np.float64(1485.803451581975)],"[999, 1999]",,,00:00:07,7.053486199998588,0.0023519460486824233
Zheng DBSCAN,Ostovar,Nested_OIR_output_OIR_2,800,320.0,[np.float64(1485.803451581975)],"[999, 1999]",,,00:00:07,7.053486199998588,0.0023519460486824233
Zheng DBSCAN,Ostovar,Nested_OIR_output_OIR_2,800,400.0,[np.float64(1485.803451581975)],"[999, 1999]",,,00:00:07,7.053486199998588,0.0023519460486824233
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,400,40.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.078986699998495,0.0020270045681888946
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,400,80.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.078986699998495,0.0020270045681888946
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,400,120.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.078986699998495,0.0020270045681888946
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,400,160.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.078986699998495,0.0020270045681888946
Zheng DBSCAN,Ostovar,Nested_ORI_output_ORI,400,200.0,"[np.float64(929.0), np.float64(1934.8)]","[999, 1999]",1.0,67.10000000000002,00:00:06,6.078986699998495,0.0020270045681888946
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,500,50.0,[],[499],,,00:00:00,0.19756390000111423,0.00019756390000111424
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,500,100.0,[],[499],,,00:00:00,0.19756390000111423,0.00019756390000111424
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,500,150.0,[],[499],,,00:00:00,0.19756390000111423,0.00019756390000111424
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,500,200.0,[],[499],,,00:00:00,0.19756390000111423,0.00019756390000111424
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,500,250.0,[],[499],,,00:00:00,0.19756390000111423,0.00019756390000111424
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,400,40.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.679610399998637,0.001560390263420686
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,400,80.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.679610399998637,0.001560390263420686
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,400,120.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.679610399998637,0.001560390263420686
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,400,160.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.679610399998637,0.001560390263420686
Zheng DBSCAN,Ostovar,Atomic_Skip_output_Skip,400,200.0,"[np.float64(919.0), np.float64(1952.0)]","[999, 1999]",1.0,63.5,00:00:04,4.679610399998637,0.001560390263420686
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,600,60.0,[],[499],,,00:00:00,0.1740219999992405,0.0001740219999992405
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,600,120.0,[],[499],,,00:00:00,0.1740219999992405,0.0001740219999992405
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,600,180.0,[],[499],,,00:00:00,0.1740219999992405,0.0001740219999992405
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,600,240.0,[],[499],,,00:00:00,0.1740219999992405,0.0001740219999992405
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_pm,600,300.0,[],[499],,,00:00:00,0.1740219999992405,0.0001740219999992405
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,400,40.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.536810000001424,0.0018462187395803346
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,400,80.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.536810000001424,0.0018462187395803346
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,400,120.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.536810000001424,0.0018462187395803346
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,400,160.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.536810000001424,0.0018462187395803346
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,400,200.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.536810000001424,0.0018462187395803346
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,700,70.0,[],[499],,,00:00:00,0.23428929999863612,0.00023428929999863611
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,700,140.0,[],[499],,,00:00:00,0.23428929999863612,0.00023428929999863611
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,700,210.0,[],[499],,,00:00:00,0.23428929999863612,0.00023428929999863611
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,700,280.0,[],[499],,,00:00:00,0.23428929999863612,0.00023428929999863611
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_IOR,700,350.0,[],[499],,,00:00:00,0.23428929999863612,0.00023428929999863611
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI_2,600,60.0,[np.float64(1488.4724342663274)],"[999, 1999]",,,00:00:06,6.826853000002302,0.002276376458820374
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI_2,600,120.0,[np.float64(1488.4724342663274)],"[999, 1999]",,,00:00:06,6.826853000002302,0.002276376458820374
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI_2,600,180.0,[np.float64(1488.4724342663274)],"[999, 1999]",,,00:00:06,6.826853000002302,0.002276376458820374
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI_2,600,240.0,[np.float64(1488.4724342663274)],"[999, 1999]",,,00:00:06,6.826853000002302,0.002276376458820374
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI_2,600,300.0,[np.float64(1488.4724342663274)],"[999, 1999]",,,00:00:06,6.826853000002302,0.002276376458820374
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_5,700,70.0,[np.float64(1521.9751693002258)],"[999, 1999]",,,00:00:03,3.3482664999974077,0.0011164609869948009
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_5,700,140.0,[np.float64(1521.9751693002258)],"[999, 1999]",,,00:00:03,3.3482664999974077,0.0011164609869948009
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_5,700,210.0,[np.float64(1521.9751693002258)],"[999, 1999]",,,00:00:03,3.3482664999974077,0.0011164609869948009
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_5,700,280.0,[np.float64(1521.9751693002258)],"[999, 1999]",,,00:00:03,3.3482664999974077,0.0011164609869948009
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_5,700,350.0,[np.float64(1521.9751693002258)],"[999, 1999]",,,00:00:03,3.3482664999974077,0.0011164609869948009
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,500,50.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.4137919999993755,0.0018051990663552435
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,500,100.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.4137919999993755,0.0018051990663552435
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,500,150.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.4137919999993755,0.0018051990663552435
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,500,200.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.4137919999993755,0.0018051990663552435
Zheng DBSCAN,Ostovar,Composite_ROI_output_ROI,500,250.0,"[np.float64(940.25), np.float64(1936.6923076923076)]","[999, 1999]",1.0,60.52884615384619,00:00:05,5.4137919999993755,0.0018051990663552435
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_rp,400,40.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2240172000019811,0.00022401720000198112
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_rp,400,80.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2240172000019811,0.00022401720000198112
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_rp,400,120.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2240172000019811,0.00022401720000198112
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_rp,400,160.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2240172000019811,0.00022401720000198112
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_rp,400,200.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2240172000019811,0.00022401720000198112
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_re,600,60.0,[],[499],,,00:00:00,0.1904921999994258,0.0001904921999994258
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_re,600,120.0,[],[499],,,00:00:00,0.1904921999994258,0.0001904921999994258
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_re,600,180.0,[],[499],,,00:00:00,0.1904921999994258,0.0001904921999994258
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_re,600,240.0,[],[499],,,00:00:00,0.1904921999994258,0.0001904921999994258
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_re,600,300.0,[],[499],,,00:00:00,0.1904921999994258,0.0001904921999994258
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_IOR,700,70.0,[],[499],,,00:00:00,0.22183339999901364,0.00022183339999901362
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_IOR,700,140.0,[],[499],,,00:00:00,0.22183339999901364,0.00022183339999901362
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_IOR,700,210.0,[],[499],,,00:00:00,0.22183339999901364,0.00022183339999901362
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_IOR,700,280.0,[],[499],,,00:00:00,0.22183339999901364,0.00022183339999901362
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_IOR,700,350.0,[],[499],,,00:00:00,0.22183339999901364,0.00022183339999901362
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,700,70.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.306093899998814,0.0014358432477488542
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,700,140.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.306093899998814,0.0014358432477488542
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,700,210.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.306093899998814,0.0014358432477488542
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,700,280.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.306093899998814,0.0014358432477488542
Zheng DBSCAN,Ostovar,Atomic_Loop_output_Loop,700,350.0,"[np.float64(915.0), np.float64(1954.0)]","[999, 1999]",1.0,64.5,00:00:04,4.306093899998814,0.0014358432477488542
Zheng DBSCAN,Ostovar,Atomic_Swap_output_Swap,800,80.0,"[np.float64(930.4444444444445), np.float64(1930.875)]","[999, 1999]",1.0,68.34027777777777,00:00:04,4.597099499998876,0.0015328774591526764
Zheng DBSCAN,Ostovar,Atomic_Swap_output_Swap,800,160.0,"[np.float64(930.4444444444445), np.float64(1930.875)]","[999, 1999]",1.0,68.34027777777777,00:00:04,4.597099499998876,0.0015328774591526764
Zheng DBSCAN,Ostovar,Atomic_Swap_output_Swap,800,240.0,"[np.float64(930.4444444444445), np.float64(1930.875)]","[999, 1999]",1.0,68.34027777777777,00:00:04,4.597099499998876,0.0015328774591526764
Zheng DBSCAN,Ostovar,Atomic_Swap_output_Swap,800,320.0,"[np.float64(930.4444444444445), np.float64(1930.875)]","[999, 1999]",1.0,68.34027777777777,00:00:04,4.597099499998876,0.0015328774591526764
Zheng DBSCAN,Ostovar,Atomic_Swap_output_Swap,800,400.0,"[np.float64(930.4444444444445), np.float64(1930.875)]","[999, 1999]",1.0,68.34027777777777,00:00:04,4.597099499998876,0.0015328774591526764
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO_5,500,50.0,[np.float64(1500.2268811028146)],"[999, 1999]",,,00:00:07,7.948316900001373,0.002650322407469614
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO_5,500,100.0,[np.float64(1500.2268811028146)],"[999, 1999]",,,00:00:07,7.948316900001373,0.002650322407469614
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO_5,500,150.0,[np.float64(1500.2268811028146)],"[999, 1999]",,,00:00:07,7.948316900001373,0.002650322407469614
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO_5,500,200.0,[np.float64(1500.2268811028146)],"[999, 1999]",,,00:00:07,7.948316900001373,0.002650322407469614
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO_5,500,250.0,[np.float64(1500.2268811028146)],"[999, 1999]",,,00:00:07,7.948316900001373,0.002650322407469614
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_RIO,300,30.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.18892290000076173,0.00018892290000076172
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_RIO,300,60.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.18892290000076173,0.00018892290000076172
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_RIO,300,90.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.18892290000076173,0.00018892290000076172
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_RIO,300,120.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.18892290000076173,0.00018892290000076172
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_RIO,300,150.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.18892290000076173,0.00018892290000076172
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_5,700,70.0,[np.float64(1519.735648476258)],"[999, 1999]",,,00:00:06,6.715793500003201,0.0022393442814282096
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_5,700,140.0,[np.float64(1519.735648476258)],"[999, 1999]",,,00:00:06,6.715793500003201,0.0022393442814282096
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_5,700,210.0,[np.float64(1519.735648476258)],"[999, 1999]",,,00:00:06,6.715793500003201,0.0022393442814282096
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_5,700,280.0,[np.float64(1519.735648476258)],"[999, 1999]",,,00:00:06,6.715793500003201,0.0022393442814282096
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_5,700,350.0,[np.float64(1519.735648476258)],"[999, 1999]",,,00:00:06,6.715793500003201,0.0022393442814282096
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO,400,40.0,"[np.float64(885.5), np.float64(975.2), np.float64(1773.0), np.float64(1910.2608695652175)]","[999, 1999]",0.6666666666666666,56.26956521739123,00:00:06,6.379029799998534,0.0021270522840942095
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO,400,80.0,"[np.float64(968.5555555555555), np.float64(1773.0), np.float64(1910.2608695652175)]","[999, 1999]",0.8,59.59178743961348,00:00:06,6.379029799998534,0.0021270522840942095
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO,400,120.0,"[np.float64(968.5555555555555), np.float64(1904.5416666666667)]","[999, 1999]",1.0,62.45138888888886,00:00:06,6.379029799998534,0.0021270522840942095
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO,400,160.0,"[np.float64(968.5555555555555), np.float64(1904.5416666666667)]","[999, 1999]",1.0,62.45138888888886,00:00:06,6.379029799998534,0.0021270522840942095
Zheng DBSCAN,Ostovar,Nested_RIO_output_RIO,400,200.0,"[np.float64(968.5555555555555), np.float64(1904.5416666666667)]","[999, 1999]",1.0,62.45138888888886,00:00:06,6.379029799998534,0.0021270522840942095
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cf,700,70.0,[],[499],,,00:00:00,0.21253950000027544,0.00021253950000027543
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cf,700,140.0,[],[499],,,00:00:00,0.21253950000027544,0.00021253950000027543
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cf,700,210.0,[],[499],,,00:00:00,0.21253950000027544,0.00021253950000027543
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cf,700,280.0,[],[499],,,00:00:00,0.21253950000027544,0.00021253950000027543
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cf,700,350.0,[],[499],,,00:00:00,0.21253950000027544,0.00021253950000027543
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_cp,700,70.0,[],[499],,,00:00:00,0.19762149999951362,0.00019762149999951362
