Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case,Complete-Window Size,Detection-Window Size,Stable Period,MRID,Epsilon,Window Size,SW Step Size,ADWIN Step Size
LCDD,Ceravolo,sudden_trace_noise0_1000_re,,,,[447],[499],1.0,52.0,00:00:00,0.0148677999995925,1.4867799999592537e-05,100.0,100.0,10.0,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_rp,,,,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.1975964000002932,0.0001975964000002,,,,300.0,30.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_rp,,,,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.1975964000002932,0.0001975964000002,,,,300.0,60.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_rp,,,,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.1975964000002932,0.0001975964000002,,,,300.0,90.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_rp,,,,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.1975964000002932,0.0001975964000002,,,,300.0,120.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_rp,,,,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.1975964000002932,0.0001975964000002,,,,300.0,150.0,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI_5,0.0001,100.0,400.0,[],"[999, 1999]",,,00:00:03,3.425680399999692,0.0034256803999996,,,,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO,0.005,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.2871236999999385,0.0012871236999999,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR_5,,,,"[200, 400, 600, 801]","[999, 1999]",0.3333333333333333,198.0,00:00:00,0.0461495999998078,4.614959999980784e-05,200.0,200.0,50.0,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,"[400, 803]","[999, 1999]",0.5,196.0,00:00:00,0.0599301000002014,5.993010000020149e-05,400.0,400.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cd,0.005,200.0,600.0,[],[499],,,00:00:00,0.5937834999995175,0.0005937834999995,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialMove_output_SerialMove_2,0.1,200.0,500.0,[],"[999, 1999]",,,00:00:02,2.318998200000351,0.0023189982000003,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0122652000000016,1.2265200000001642e-05,100.0,100.0,200.0,,,,,
LCDD,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,,,,[],"[999, 1999]",,,00:00:00,0.05719020000015,5.719020000015008e-05,1200.0,1200.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IOR,0.0001,300.0,400.0,[],[499],,,00:00:01,1.6375747000001866,0.0016375747000001,,,,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_5,0.0001,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.8588415000003808,0.0018588415000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_ROI,0.1,200.0,400.0,"[469, 914]",[499],0.6666666666666666,30.0,00:00:01,1.278183800000079,0.0012781838,,,,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR_2,0.05,300.0,500.0,[],"[999, 1999]",,,00:00:02,2.571429999999964,0.0025714299999999,,,,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR_5,0.005,300.0,500.0,[],"[999, 1999]",,,00:00:02,2.8862287000001743,0.0028862287000001,,,,,,,,
LCDD,Ostovar,Atomic_Skip_output_Skip,,,,[],"[999, 1999]",,,00:00:00,0.0532589000004009,5.3258900000400897e-05,400.0,400.0,5.0,,,,,
Process Graph Metrics,Ostovar,Nested_IRO_output_IRO_5,0.005,100.0,600.0,[],"[999, 1999]",,,00:00:04,4.338724200000797,0.0043387242000007,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_IRO,0.05,300.0,700.0,[508],[499],1.0,9.0,00:00:01,1.6674629999997703,0.0016674629999997,,,,,,,,
LCDD,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_2,,,,[604],"[999, 1999]",,,00:00:00,0.07422889999998,7.422889999998005e-05,600.0,600.0,200.0,,,,,
Process Graph Metrics,Ostovar,Nested_ROI_output_ROI_5,0.0001,300.0,500.0,[],"[999, 1999]",,,00:00:02,2.00725489999968,0.0020072548999996,,,,,,,,
Zheng DBSCAN,Bose,bose_log,,,,"[np.float64(579.0), np.float64(651.0), np.float64(1222.7), np.float64(1406.25), np.float64(1746.0), np.float64(1798.5), np.float64(1882.0), np.float64(1991.0), np.float64(2072.0), np.float64(2152.0), np.float64(2231.0), np.float64(2353.0), np.float64(2540.0), np.float64(2956.5), np.float64(3065.5), np.float64(3144.0), np.float64(3395.0), np.float64(3607.714285714286), np.float64(3733.0), np.float64(3799.0), np.float64(3999.1666666666665), np.float64(4129.0), np.float64(4245.0), np.float64(4491.0), np.float64(4808.5), np.float64(5035.5), np.float64(5098.0), np.float64(5235.5), np.float64(5319.833333333333), np.float64(5456.8), np.float64(5634.0)]","[1199, 2399, 3599, 4799]",0.2285714285714286,21.978571428571456,00:00:01,1.0264029999998456,0.0001710671666666,,,,500.0,50.0,,,
Zheng DBSCAN,Bose,bose_log,,,,"[np.float64(615.0), np.float64(1275.142857142857), np.float64(1806.25), np.float64(2103.6), np.float64(2353.0), np.float64(2540.0), np.float64(3068.0), np.float64(3395.0), np.float64(3642.8888888888887), np.float64(4095.846153846154), np.float64(4491.0), np.float64(4808.5), np.float64(5056.333333333333), np.float64(5286.1), np.float64(5456.8), np.float64(5634.0)]","[1199, 2399, 3599, 4799]",0.4,43.88293650793645,00:00:01,1.0264029999998456,0.0001710671666666,,,,500.0,100.0,,,
Zheng DBSCAN,Bose,bose_log,,,,"[np.float64(615.0), np.float64(1275.142857142857), np.float64(2009.6), np.float64(2540.0), np.float64(3068.0), np.float64(3395.0), np.float64(3910.5454545454545), np.float64(4491.0), np.float64(4808.5), np.float64(5295.222222222223), np.float64(5634.0)]","[1199, 2399, 3599, 4799]",0.3999999999999999,75.54761904761904,00:00:01,1.0264029999998456,0.0001710671666666,,,,500.0,150.0,,,
Zheng DBSCAN,Bose,bose_log,,,,"[np.float64(615.0), np.float64(1275.142857142857), np.float64(2057.818181818182), np.float64(3068.0), np.float64(3888.1304347826085), np.float64(4491.0), np.float64(4808.5), np.float64(5313.0526315789475)]","[1199, 2399, 3599, 4799]",0.3333333333333333,42.82142857142856,00:00:01,1.0264029999998456,0.0001710671666666,,,,500.0,200.0,,,
Zheng DBSCAN,Bose,bose_log,,,,"[np.float64(615.0), np.float64(1275.142857142857), np.float64(2057.818181818182), np.float64(3746.40625), np.float64(5225.304347826087)]","[1199, 2399, 3599, 4799]",0.4444444444444445,111.77455357142856,00:00:01,1.0264029999998456,0.0001710671666666,,,,500.0,250.0,,,
LCDD,Ostovar,Atomic_ConditionalToSequence_output_ConditionalToSequence,,,,[],"[999, 1999]",,,00:00:00,0.0758068999994066,7.58068999994066e-05,1200.0,1200.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IRO,0.005,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1154263999997056,0.0001154263999997,,,,,,,,
Process Graph Metrics,Ostovar,Composite_ORI_output_ORI,0.1,200.0,600.0,[300],"[999, 1999]",,,00:00:01,1.7126749000008203,0.0017126749000008,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap,0.1,300.0,500.0,[],"[999, 1999]",,,00:00:01,1.448427499999525,0.0014484274999995,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_rp,,,,[448],[499],1.0,51.0,00:00:00,0.0099522000000433,9.952200000043376e-06,300.0,300.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval_2,0.05,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.0997771000002103,0.0020997771000002,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_cb,,,,[],[499],,,00:00:00,0.0100047999994785,1.0004799999478564e-05,600.0,600.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_lp,,,,[448],[499],1.0,51.0,00:00:00,0.0107096000001547,1.0709600000154753e-05,300.0,300.0,50.0,,,,,
Process Graph Metrics,Ostovar,Composite_IOR_output_IOR_2,0.005,100.0,600.0,[],"[999, 1999]",,,00:00:02,2.657527399999708,0.0026575273999997,,,,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval_2,,,,"[300, 605, 905]","[999, 1999]",0.4,94.0,00:00:00,0.0347026999997979,3.4702699999797914e-05,300.0,300.0,50.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_2,0.05,400.0,400.0,[],"[999, 1999]",,,00:00:01,1.825197300000582,0.0018251973000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_re,,,,[447],[499],1.0,52.0,00:00:00,0.0106074000004809,1.0607400000480994e-05,200.0,200.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,0.0001,400.0,600.0,[],"[999, 1999]",,,00:00:01,1.3020282999996198,0.0013020282999996,,,,,,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI_2,0.005,300.0,600.0,[975],"[999, 1999]",0.6666666666666666,24.0,00:00:02,2.33043170000019,0.0023304317000001,,,,,,,,
Process Graph Metrics,Ostovar,Composite_RIO_output_RIO,0.1,400.0,700.0,[],"[999, 1999]",,,00:00:01,1.4724508999997852,0.0014724508999997,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_re,,,,[],[499],,,00:00:00,0.0112154999997073,1.121549999970739e-05,600.0,600.0,10.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Skip_output_Skip_5,0.0001,400.0,700.0,[],"[999, 1999]",,,00:00:02,2.045828299999812,0.0020458282999998,,,,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.0464898999998695,4.648989999986952e-05,1200.0,1200.0,150.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_5,0.1,400.0,500.0,[],"[999, 1999]",,,00:00:01,1.293618100000458,0.0012936181000004,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_5,0.005,300.0,500.0,[],"[999, 1999]",,,00:00:01,1.4429469000006063,0.0014429469000006,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_rp,0.1,300.0,400.0,[553],[499],1.0,54.0,00:00:00,0.6366188000001785,0.0006366188000001,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.0067739000005531,6.773900000553112e-06,600.0,600.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_IRO,,,,[447],[499],1.0,52.0,00:00:00,0.013456199999382,1.345619999938208e-05,200.0,200.0,200.0,,,,,
LCDD,Ostovar,Nested_ORI_output_ORI,,,,[],"[999, 1999]",,,00:00:00,0.0710844999994151,7.108449999941513e-05,100.0,100.0,10.0,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.0661374999999679,6.613749999996799e-05,200.0,200.0,150.0,,,,,
Process Graph Metrics,Ostovar,Nested_ROI_output_ROI_2,0.005,300.0,700.0,[],"[999, 1999]",,,00:00:01,1.8944900999995296,0.0018944900999995,,,,,,,,
LCDD,Ostovar,Composite_IRO_output_IRO,,,,[],"[999, 1999]",,,00:00:00,0.0349396000001434,3.49396000001434e-05,1200.0,1200.0,10.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_IOR,0.1,300.0,500.0,[648],[499],1.0,149.0,00:00:00,0.1918607000006886,0.0001918607000006,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_RIO,,,,[447],[499],1.0,52.0,00:00:00,0.011793900000157,1.179390000015701e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Substitute_output_Substitute,0.1,100.0,500.0,[],"[999, 1999]",,,00:00:02,2.17015900000024,0.0021701590000002,,,,,,,,
LCDD,Ostovar,Nested_IOR_output_IOR,,,,[],"[999, 1999]",,,00:00:00,0.0679676999998264,6.796769999982644e-05,200.0,200.0,5.0,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_cf,,,,[],[499],,,00:00:00,0.0086786000001666,8.678600000166625e-06,1200.0,1200.0,50.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_IOR,0.1,300.0,500.0,[655],[499],1.0,156.0,00:00:00,0.5143026000005193,0.0005143026000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_re,,,,[],[499],,,00:00:00,0.0078971000002638,7.89710000026389e-06,1200.0,1200.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency_2,0.005,100.0,600.0,[],"[999, 1999]",,,00:00:01,1.792738800000734,0.0017927388000007,,,,,,,,
LCDD,Ostovar,Nested_ORI_output_ORI_2,,,,"[100, 200, 301, 401, 503, 606, 709, 810, 911]","[999, 1999]",0.1818181818181818,88.0,00:00:00,0.0521479000008184,5.214790000081848e-05,100.0,100.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_RIO,0.05,400.0,700.0,[600],[499],1.0,101.0,00:00:00,0.1098879999999553,0.0001098879999999,,,,,,,,
LCDD,Ostovar,Nested_ORI_output_ORI_5,,,,"[301, 601, 903]","[999, 1999]",0.4,96.0,00:00:00,0.0682945999997173,6.829459999971732e-05,300.0,300.0,100.0,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR,0.005,100.0,400.0,[],"[999, 1999]",,,00:00:02,2.2712066999993112,0.0022712066999993,,,,,,,,
LCDD,Ostovar,Atomic_ParallelMove_output_ParallelMove,,,,[],"[999, 1999]",,,00:00:00,0.0783936999996512,7.83936999996513e-05,300.0,300.0,150.0,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR_5,,,,[600],"[999, 1999]",,,00:00:00,0.2050768999997672,0.0002050768999997,600.0,600.0,10.0,,,,,
LCDD,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval_5,,,,[],"[999, 1999]",,,00:00:00,0.0544372999993356,5.443729999933566e-05,1200.0,1200.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_ROI,0.1,100.0,600.0,[473],[499],1.0,26.0,00:00:01,1.0118238999993991,0.0010118238999993,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_re,0.0001,200.0,600.0,[533],[499],1.0,34.0,00:00:02,2.892348099999253,0.0028923480999992,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_IOR,,,,[],[499],,,00:00:00,0.0074959000003218,7.495900000321853e-06,800.0,800.0,5.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_5,0.005,100.0,700.0,[],"[999, 1999]",,,00:00:03,3.33984639999926,0.0033398463999992,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_rp,,,,[],[499],,,00:00:00,0.0080105999995794,8.010599999579427e-06,1200.0,1200.0,200.0,,,,,
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[np.float64(909.5211267605633)],"[999, 1999]",0.6666666666666666,89.47887323943667,00:00:01,1.9811750999997453,0.0019811750999997,,,,800.0,80.0,,,
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[np.float64(909.5211267605633)],"[999, 1999]",0.6666666666666666,89.47887323943667,00:00:01,1.9811750999997453,0.0019811750999997,,,,800.0,160.0,,,
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[np.float64(909.5211267605633)],"[999, 1999]",0.6666666666666666,89.47887323943667,00:00:01,1.9811750999997453,0.0019811750999997,,,,800.0,240.0,,,
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[np.float64(909.5211267605633)],"[999, 1999]",0.6666666666666666,89.47887323943667,00:00:01,1.9811750999997453,0.0019811750999997,,,,800.0,320.0,,,
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,,,,[np.float64(909.5211267605633)],"[999, 1999]",0.6666666666666666,89.47887323943667,00:00:01,1.9811750999997453,0.0019811750999997,,,,800.0,400.0,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR,0.005,400.0,700.0,[],"[999, 1999]",,,00:01:21,81.12766759999977,0.0811276675999997,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_IOR,,,,[447],[499],1.0,52.0,00:00:00,0.1539630000006582,0.0001539630000006,200.0,200.0,10.0,,,,,
LCDD,Ostovar,Composite_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.0770591000000422,7.705910000004223e-05,200.0,200.0,10.0,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_IOR,,,,[],[499],,,00:00:00,0.01417660000061,1.417660000061005e-05,800.0,800.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cd,0.0001,400.0,700.0,[],[499],,,00:00:00,0.4454853999995976,0.0004454853999995,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,0.005,100.0,400.0,[],"[999, 1999]",,,00:00:02,2.1429800000005343,0.0021429800000005,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_re,0.0001,300.0,700.0,[538],[499],1.0,39.0,00:00:02,2.414323300000433,0.0024143233000004,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_OIR,0.005,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1175117000002501,0.0001175117000002,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_re,,,,[447],[499],1.0,52.0,00:00:00,0.0136725000002115,1.3672500000211584e-05,100.0,100.0,20.0,,,,,
LCDD,Bose,bose_log,,,,"[486, 1225, 1798, 2231, 2979, 3588, 4015, 4800, 5224, 5634]","[1199, 2399, 3599, 4799]",0.5714285714285715,51.5,00:00:00,0.1806905000003098,3.011508333338497e-05,400.0,400.0,100.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_cp,,,,[],[499],,,00:00:00,0.0129421000001457,1.2942100000145728e-05,800.0,800.0,5.0,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR_2,0.005,300.0,700.0,[],"[999, 1999]",,,00:00:02,2.8019336999996085,0.0028019336999996,,,,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO_2,0.005,300.0,600.0,[],"[999, 1999]",,,00:00:02,2.42154120000032,0.0024215412000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_lp,0.1,400.0,500.0,[600],[499],1.0,101.0,00:00:00,0.1212392999996154,0.0001212392999996,,,,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO_2,,,,"[301, 602, 903]","[999, 1999]",0.4,96.0,00:00:00,0.0334007999999812,3.3400799999981244e-05,300.0,300.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0153129999998782,1.531299999987823e-05,100.0,100.0,50.0,,,,,
Process Graph Metrics,Ostovar,Nested_RIO_output_RIO,0.05,400.0,500.0,[],"[999, 1999]",,,00:00:01,1.8092729999998485,0.0018092729999998,,,,,,,,
LCDD,Ostovar,Nested_ROI_output_ROI,,,,[],"[999, 1999]",,,00:00:00,0.0550608000003194,5.506080000031943e-05,300.0,300.0,50.0,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_OIR,,,,[],[499],,,00:00:00,0.0089710000002014,8.971000000201456e-06,600.0,600.0,100.0,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR,0.05,400.0,500.0,[],"[999, 1999]",,,00:00:01,1.4763108999995893,0.0014763108999995,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_OIR,0.05,100.0,500.0,[491],[499],1.0,8.0,00:00:03,3.1252941000002465,0.0031252941000002,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_5,0.1,200.0,500.0,[],"[999, 1999]",,,00:00:02,2.822633999999198,0.0028226339999991,,,,,,,,
LCDD,Ostovar,Composite_IOR_output_IOR,,,,[],"[999, 1999]",,,00:00:00,0.0481555000005755,4.815550000057556e-05,1200.0,1200.0,50.0,,,,,
Process Graph Metrics,Bose,bose_log,0.05,300.0,500.0,"[2945, 3724]","[1199, 2399, 3599, 4799]",0.3333333333333333,125.0,00:00:27,27.30033270000058,0.00455005545,,,,,,,,
Process Graph Metrics,Ostovar,Composite_IOR_output_IOR_2,0.0001,200.0,600.0,[],"[999, 1999]",,,00:00:02,2.285024400000111,0.0022850244000001,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelRemoval_output_ParallelRemoval,0.005,300.0,400.0,[],"[999, 1999]",,,00:00:01,1.445949500000097,0.0014459495,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_lp,0.1,400.0,500.0,[600],[499],1.0,101.0,00:00:00,0.2479665999999269,0.0002479665999999,,,,,,,,
LCDD,Ostovar,Nested_RIO_output_RIO_2,,,,[],"[999, 1999]",,,00:00:00,0.2223233999993681,0.0002223233999993,1200.0,1200.0,20.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_IRO,,,,[],[499],,,00:00:00,0.0164557999996759,1.6455799999675945e-05,600.0,600.0,150.0,,,,,
LCDD,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,,,,[],"[999, 1999]",,,00:00:00,0.0374510000001464,3.745100000014645e-05,800.0,800.0,10.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_OIR,,,,[447],[499],1.0,52.0,00:00:00,0.0201901000000361,2.019010000003618e-05,200.0,200.0,200.0,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO,,,,[],"[999, 1999]",,,00:00:00,0.0369333000007827,3.693330000078277e-05,1200.0,1200.0,150.0,,,,,
LCDD,Ostovar,Nested_RIO_output_RIO_5,,,,"[402, 802]","[999, 1999]",0.5,197.0,00:00:00,0.0514924999997674,5.149249999976746e-05,400.0,400.0,100.0,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO_2,,,,"[404, 806]","[999, 1999]",0.5,193.0,00:00:00,0.2272797000005084,0.0002272797000005,400.0,400.0,150.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_sw,0.1,100.0,600.0,[],[499],,,00:00:00,0.6633098000002065,0.0006633098000002,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_cp,,,,[447],[499],1.0,52.0,00:00:00,0.0148557000002256,1.4855700000225623e-05,100.0,100.0,200.0,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_pl,,,,[],[499],,,00:00:00,0.0081258999998681,8.125899999868125e-06,600.0,600.0,100.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_cb,0.1,300.0,600.0,[540],[499],1.0,41.0,00:00:00,0.2763986999998451,0.0002763986999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_cp,0.005,100.0,600.0,[],[499],,,00:00:09,9.753624099999795,0.0097536240999997,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_IRO,0.1,200.0,700.0,[498],[499],1.0,1.0,00:00:02,2.050398000000314,0.0020503980000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_IOR,0.005,300.0,500.0,[],[499],,,00:00:00,0.4591563000003589,0.0004591563000003,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop,0.05,400.0,500.0,[],"[999, 1999]",,,00:00:01,1.3817649000002348,0.0013817649000002,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_IRO,0.005,100.0,500.0,[540],[499],1.0,41.0,00:00:00,0.5616050999997242,0.0005616050999997,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalToSequence_output_ConditionalToSequence_5,,,,"[401, 801]","[999, 1999]",0.5,198.0,00:00:00,0.0353543999999601,3.535439999996015e-05,400.0,400.0,50.0,,,,,
LCDD,Ostovar,Atomic_ConditionalMove_output_ConditionalMove_2,,,,"[303, 605, 908]","[999, 1999]",0.4,91.0,00:00:00,0.0488321000002542,4.883210000025429e-05,300.0,300.0,150.0,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR_5,0.05,100.0,500.0,[],"[999, 1999]",,,00:00:04,4.034094200000254,0.0040340942000002,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_RIO,,,,[],[499],,,00:00:00,0.0161816999998336,1.6181699999833654e-05,600.0,600.0,50.0,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.1906260000005204,0.0001906260000005,,,,700.0,70.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.1906260000005204,0.0001906260000005,,,,700.0,140.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.1906260000005204,0.0001906260000005,,,,700.0,210.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.1906260000005204,0.0001906260000005,,,,700.0,280.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_RIO,,,,[],[499],,,00:00:00,0.1906260000005204,0.0001906260000005,,,,700.0,350.0,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR_5,0.1,300.0,500.0,[],"[999, 1999]",,,00:00:03,3.0082666999996945,0.0030082666999996,,,,,,,,
LCDD,Ostovar,Atomic_SerialMove_output_SerialMove_5,,,,[],"[999, 1999]",,,00:00:00,0.0436998999994102,4.369989999941026e-05,1200.0,1200.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_rp,0.05,200.0,700.0,[555],[499],1.0,56.0,00:00:01,1.338387099999636,0.0013383870999996,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_pm,0.1,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1068538999998054,0.0001068538999998,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_pm,,,,[448],[499],1.0,51.0,00:00:00,0.0129687999997258,1.2968799999725889e-05,100.0,100.0,200.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise20_1000_RIO,0.1,200.0,700.0,[625],[499],1.0,126.0,00:00:00,0.3049682000000757,0.0003049682,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,0.0001,200.0,700.0,[],"[999, 1999]",,,00:00:01,1.604621500000576,0.0016046215000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise15_1000_cf,,,,[447],[499],1.0,52.0,00:00:00,0.0179603999995379,1.796039999953791e-05,200.0,200.0,10.0,,,,,
